"winner","win_method","red_kd_tot","blue_kd_tot","red_sig_str_tot","red_sig_str_attempt_tot","blue_sig_str_tot","blue_sig_str_attempt_tot","red_tot_str_tot","red_tot_str_attempt_tot","blue_tot_str_tot","blue_tot_str_attempt_tot","red_td_tot","red_td_attempt_tot","blue_td_tot","blue_td_attempt_tot","red_sub_attempt_tot","blue_sub_attempt_tot","red_ctrl_time_tot","blue_ctrl_time_tot","red_kd_rnd_1","blue_kd_rnd_1","red_sig_str_rnd_1","red_sig_str_attempt_rnd_1","blue_sig_str_rnd_1","blue_sig_str_attempt_rnd_1","red_tot_str_rnd_1","red_tot_str_attempt_rnd_1","blue_tot_str_rnd_1","blue_tot_str_attempt_rnd_1","red_td_rnd_1","red_td_attempt_rnd_1","blue_td_rnd_1","blue_td_attempt_rnd_1","red_sub_attempt_rnd_1","blue_sub_attempt_rnd_1","red_ctrl_time_rnd_1","blue_ctrl_time_rnd_1","red_kd_rnd_2","blue_kd_rnd_2","red_sig_str_rnd_2","red_sig_str_attempt_rnd_2","blue_sig_str_rnd_2","blue_sig_str_attempt_rnd_2","red_tot_str_rnd_2","red_tot_str_attempt_rnd_2","blue_tot_str_rnd_2","blue_tot_str_attempt_rnd_2","red_td_rnd_2","red_td_attempt_rnd_2","blue_td_rnd_2","blue_td_attempt_rnd_2","red_sub_attempt_rnd_2","blue_sub_attempt_rnd_2","red_ctrl_time_rnd_2","blue_ctrl_time_rnd_2","red_kd_rnd_3","blue_kd_rnd_3","red_sig_str_rnd_3","red_sig_str_attempt_rnd_3","blue_sig_str_rnd_3","blue_sig_str_attempt_rnd_3","red_tot_str_rnd_3","red_tot_str_attempt_rnd_3","blue_tot_str_rnd_3","blue_tot_str_attempt_rnd_3","red_td_rnd_3","red_td_attempt_rnd_3","blue_td_rnd_3","blue_td_attempt_rnd_3","red_sub_attempt_rnd_3","blue_sub_attempt_rnd_3","red_ctrl_time_rnd_3","blue_ctrl_time_rnd_3","red_sig_str_head_tot","red_sig_str_head_attempt_tot","blue_sig_str_head_tot","blue_sig_str_head_attempt_tot","red_sig_str_body_tot","red_sig_str_body_attempt_tot","blue_sig_str_body_tot","blue_sig_str_body_attempt_tot","red_sig_str_leg_tot","red_sig_str_leg_attempt_tot","blue_sig_str_leg_tot","blue_sig_str_leg_attempt_tot","red_sig_str_dist_tot","red_sig_str_dist_attempt_tot","blue_sig_str_dist_tot","blue_sig_str_dist_attempt_tot","red_sig_str_clinch_tot","red_sig_str_clinch_attempt_tot","blue_sig_str_clinch_tot","blue_sig_str_clinch_attempt_tot","red_sig_str_gnd_tot","red_sig_str_gnd_attempt_tot","blue_sig_str_gnd_tot","blue_sig_str_gnd_attempt_tot","red_sig_str_head_rnd_1","red_sig_str_head_attempt_rnd_1","blue_sig_str_head_rnd_1","blue_sig_str_head_attempt_rnd_1","red_sig_str_body_rnd_1","red_sig_str_body_attempt_rnd_1","blue_sig_str_body_rnd_1","blue_sig_str_body_attempt_rnd_1","red_sig_str_leg_rnd_1","red_sig_str_leg_attempt_rnd_1","blue_sig_str_leg_rnd_1","blue_sig_str_leg_attempt_rnd_1","red_sig_str_dist_rnd_1","red_sig_str_dist_attempt_rnd_1","blue_sig_str_dist_rnd_1","blue_sig_str_dist_attempt_rnd_1","red_sig_str_clinch_rnd_1","red_sig_str_clinch_attempt_rnd_1","blue_sig_str_clinch_rnd_1","blue_sig_str_clinch_attempt_rnd_1","red_sig_str_gnd_rnd_1","red_sig_str_gnd_attempt_rnd_1","blue_sig_str_gnd_rnd_1","blue_sig_str_gnd_attempt_rnd_1","red_sig_str_head_rnd_2","red_sig_str_head_attempt_rnd_2","blue_sig_str_head_rnd_2","blue_sig_str_head_attempt_rnd_2","red_sig_str_body_rnd_2","red_sig_str_body_attempt_rnd_2","blue_sig_str_body_rnd_2","blue_sig_str_body_attempt_rnd_2","red_sig_str_leg_rnd_2","red_sig_str_leg_attempt_rnd_2","blue_sig_str_leg_rnd_2","blue_sig_str_leg_attempt_rnd_2","red_sig_str_dist_rnd_2","red_sig_str_dist_attempt_rnd_2","blue_sig_str_dist_rnd_2","blue_sig_str_dist_attempt_rnd_2","red_sig_str_clinch_rnd_2","red_sig_str_clinch_attempt_rnd_2","blue_sig_str_clinch_rnd_2","blue_sig_str_clinch_attempt_rnd_2","red_sig_str_gnd_rnd_2","red_sig_str_gnd_attempt_rnd_2","blue_sig_str_gnd_rnd_2","blue_sig_str_gnd_attempt_rnd_2","red_sig_str_head_rnd_3","red_sig_str_head_attempt_rnd_3","blue_sig_str_head_rnd_3","blue_sig_str_head_attempt_rnd_3","red_sig_str_body_rnd_3","red_sig_str_body_attempt_rnd_3","blue_sig_str_body_rnd_3","blue_sig_str_body_attempt_rnd_3","red_sig_str_leg_rnd_3","red_sig_str_leg_attempt_rnd_3","blue_sig_str_leg_rnd_3","blue_sig_str_leg_attempt_rnd_3","red_sig_str_dist_rnd_3","red_sig_str_dist_attempt_rnd_3","blue_sig_str_dist_rnd_3","blue_sig_str_dist_attempt_rnd_3","red_sig_str_clinch_rnd_3","red_sig_str_clinch_attempt_rnd_3","blue_sig_str_clinch_rnd_3","blue_sig_str_clinch_attempt_rnd_3","red_sig_str_gnd_rnd_3","red_sig_str_gnd_attempt_rnd_3","blue_sig_str_gnd_rnd_3","blue_sig_str_gnd_attempt_rnd_3"
"red","Decision - Split",0,0,57,186,56,107,61,190,58,109,0,0,3,4,0,0,2,66,0,0,24,61,15,29,25,62,15,29,0,0,0,0,0,0,2,7,0,0,17,63,19,36,17,63,20,37,0,0,1,2,0,0,0,20,0,0,16,62,22,42,19,65,23,43,0,0,2,2,0,0,0,39,24,133,28,63,12,20,14,20,21,33,14,24,53,170,50,98,4,16,4,7,0,0,2,2,9,40,6,15,6,7,7,9,9,14,2,5,21,52,13,27,3,9,2,2,0,0,0,0,10,47,11,21,2,7,3,4,5,9,5,11,17,62,17,34,0,1,2,2,0,0,0,0,5,46,11,27,4,6,4,7,7,10,7,8,15,56,20,37,1,6,0,3,0,0,2,2
"red","Decision - Unanimous",0,0,36,53,12,25,86,104,58,72,7,11,1,1,0,2,594,194,0,0,19,24,9,15,26,32,21,27,4,5,0,0,0,1,172,92,0,0,7,12,3,10,31,36,30,38,2,3,0,0,0,0,157,92,0,0,10,17,0,0,29,36,7,7,1,3,1,1,0,1,265,10,32,49,12,25,4,4,0,0,0,0,0,0,0,4,1,7,16,19,4,4,20,30,7,14,16,21,9,15,3,3,0,0,0,0,0,0,0,2,1,3,15,18,4,4,4,4,4,8,6,11,3,10,1,1,0,0,0,0,0,0,0,2,0,4,1,1,0,0,6,9,3,6,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,0,0
"red","Decision - Unanimous",0,0,69,192,55,288,69,192,56,289,0,2,1,1,0,0,3,5,0,0,29,70,19,98,29,70,20,99,0,0,1,1,0,0,0,5,0,0,19,59,19,95,19,59,19,95,0,1,0,0,0,0,3,0,0,0,21,63,17,95,21,63,17,95,0,1,0,0,0,0,0,0,35,143,15,216,4,8,18,37,30,41,22,35,66,188,53,284,3,4,2,4,0,0,0,0,14,50,5,70,2,3,3,9,13,17,11,19,28,69,19,98,1,1,0,0,0,0,0,0,11,48,4,72,1,2,9,15,7,9,6,8,17,57,18,94,2,2,1,1,0,0,0,0,10,45,6,74,1,3,6,13,10,15,5,8,21,62,16,92,0,1,1,3,0,0,0,0
"red","Decision - Split",0,0,40,72,26,50,114,157,48,74,5,11,4,8,0,4,449,336,0,0,21,32,8,14,50,64,17,23,1,4,2,3,0,1,115,130,0,0,8,16,11,23,30,43,15,29,1,2,2,3,0,2,90,180,0,0,11,24,7,13,34,50,16,22,3,5,0,2,0,1,244,26,21,47,20,40,13,19,3,7,6,6,3,3,4,23,4,10,21,27,16,30,15,22,6,10,10,19,5,10,8,10,1,2,3,3,2,2,0,7,3,6,16,20,5,8,5,5,0,0,4,11,9,21,2,3,1,1,2,2,1,1,2,8,0,2,5,6,6,12,1,2,5,9,7,17,6,9,3,6,1,4,1,1,0,0,2,8,1,2,0,1,5,10,9,15,1,1
"red","Decision - Unanimous",0,0,43,106,36,108,67,133,64,139,10,18,1,3,0,0,516,34,0,0,9,30,14,44,20,41,21,52,3,4,0,1,0,0,151,14,0,0,16,49,17,49,18,51,27,59,4,8,0,1,0,0,110,9,0,0,18,27,5,15,29,41,16,28,3,6,1,1,0,0,255,11,19,79,31,101,7,9,2,3,17,18,3,4,17,67,27,94,20,29,9,14,6,10,0,0,3,23,13,42,1,2,0,1,5,5,1,1,5,23,12,41,3,5,2,3,1,2,0,0,11,43,14,46,2,3,2,2,3,3,1,1,11,41,13,44,4,6,4,5,1,2,0,0,5,13,4,13,4,4,0,0,9,10,1,2,1,3,2,9,13,18,3,6,4,6,0,0
"red","Decision - Split",0,0,54,90,43,130,67,103,86,175,0,0,5,12,0,2,144,289,0,0,22,28,12,37,25,31,21,46,0,0,2,6,0,2,93,95,0,0,20,35,8,50,20,35,24,66,0,0,1,1,0,0,19,67,0,0,12,27,23,43,22,37,41,63,0,0,2,5,0,0,32,127,29,60,33,110,8,12,9,16,17,18,1,4,39,71,24,96,15,19,9,19,0,0,10,15,6,10,7,28,4,6,4,7,12,12,1,2,10,14,1,21,12,14,7,12,0,0,4,4,13,26,6,45,4,6,2,4,3,3,0,1,19,32,5,44,1,3,2,5,0,0,1,1,10,24,20,37,0,0,3,5,2,3,0,1,10,25,18,31,2,2,0,2,0,0,5,10
"red","Decision - Unanimous",1,0,42,82,27,63,49,89,29,65,0,0,2,16,0,1,147,88,1,0,11,25,8,22,11,25,8,22,0,0,1,6,0,0,21,35,0,0,12,21,6,13,19,28,8,15,0,0,1,5,0,1,109,53,0,0,19,36,13,28,19,36,13,28,0,0,0,5,0,0,17,0,42,81,23,57,0,1,2,3,0,0,2,3,24,50,22,53,4,9,4,8,14,23,1,2,11,25,6,19,0,0,2,3,0,0,0,0,4,10,7,20,3,5,1,2,4,10,0,0,12,20,6,12,0,1,0,0,0,0,0,1,5,10,4,10,0,2,1,1,7,9,1,2,19,36,11,26,0,0,0,0,0,0,2,2,15,30,11,23,1,2,2,5,3,4,0,0
"red","Decision - Split",0,0,12,28,48,79,18,36,91,126,3,14,1,2,1,2,304,308,0,0,3,6,9,16,3,6,19,26,1,6,0,1,1,1,135,80,0,0,4,10,27,44,6,12,53,72,0,3,1,1,0,1,24,173,0,0,5,12,12,19,9,18,19,28,2,5,0,0,0,0,145,55,11,27,11,29,1,1,27,35,0,0,10,15,4,17,20,41,4,4,19,24,4,7,9,14,2,5,2,5,1,1,5,6,0,0,2,5,2,5,5,11,1,1,4,4,0,0,0,1,4,10,9,21,0,0,14,18,0,0,4,5,2,8,10,19,2,2,8,12,0,0,9,13,5,12,0,3,0,0,8,11,0,0,4,5,0,4,5,11,1,1,7,8,4,7,0,0
"red","Decision - Unanimous",2,0,61,97,18,72,100,138,86,146,1,2,1,11,1,0,380,206,2,0,37,53,3,11,55,72,8,16,0,0,0,3,0,0,246,0,0,0,12,20,9,39,22,31,61,97,0,0,1,3,1,0,0,183,0,0,12,24,6,22,23,35,17,33,1,2,0,5,0,0,134,23,50,85,13,62,8,9,3,5,3,3,2,5,22,46,12,58,9,15,0,2,30,36,6,12,35,51,3,11,2,2,0,0,0,0,0,0,9,17,3,11,0,2,0,0,28,34,0,0,8,16,6,33,2,2,2,4,2,2,1,2,6,14,3,25,6,6,0,2,0,0,6,12,7,18,4,18,4,5,1,1,1,1,1,3,7,15,6,22,3,7,0,0,2,2,0,0
"red","Decision - Split",0,0,23,58,18,38,72,111,68,92,0,0,2,6,0,1,460,319,0,0,3,13,11,19,16,26,20,29,0,0,0,2,0,1,80,167,0,0,10,25,2,6,37,55,7,12,0,0,0,0,0,0,277,0,0,0,10,20,5,13,19,30,41,51,0,0,2,4,0,0,103,152,11,43,16,36,7,9,1,1,5,6,1,1,6,17,6,17,2,4,2,3,15,37,10,18,2,10,10,18,1,2,0,0,0,1,1,1,1,9,5,8,1,2,1,1,1,2,5,10,6,20,2,6,2,3,0,0,2,2,0,0,1,2,1,3,0,0,0,1,9,23,1,2,3,13,4,12,4,4,1,1,3,3,0,0,4,6,0,6,1,2,1,1,5,12,4,6
"red","Decision - Unanimous",1,0,45,52,9,21,96,107,41,55,5,6,0,0,1,0,693,115,1,0,18,22,1,2,35,40,14,15,1,1,0,0,1,0,224,62,0,0,12,15,3,7,23,26,12,16,2,3,0,0,0,0,210,35,0,0,15,15,5,12,38,41,15,24,2,2,0,0,0,0,259,18,15,22,3,14,27,27,5,6,3,3,1,1,5,10,1,7,7,7,7,11,33,35,1,3,8,12,1,2,10,10,0,0,0,0,0,0,1,3,0,1,0,0,0,0,17,19,1,1,2,5,0,3,8,8,2,3,2,2,1,1,2,5,1,2,4,4,2,5,6,6,0,0,5,5,2,9,9,9,3,3,1,1,0,0,2,2,0,4,3,3,5,6,10,10,0,2
"red","Decision - Unanimous",0,0,51,99,33,103,65,113,60,132,5,7,0,5,0,0,147,78,0,0,14,21,13,34,18,25,22,43,1,1,0,1,0,0,59,33,0,0,18,33,12,35,23,38,23,46,1,3,0,3,0,0,23,34,0,0,19,45,8,34,24,50,15,43,3,3,0,1,0,0,65,11,38,77,19,75,6,13,2,9,7,9,12,19,29,69,23,88,10,16,5,10,12,14,5,5,10,15,4,16,1,3,1,6,3,3,8,12,4,9,9,28,6,7,4,6,4,5,0,0,12,23,8,28,3,6,0,1,3,4,4,6,11,25,7,29,2,3,1,2,5,5,4,4,16,39,7,31,2,4,1,2,1,2,0,1,14,35,7,31,2,6,0,2,3,4,1,1
"red","Decision - Unanimous",0,0,26,44,11,25,44,64,42,61,4,7,1,2,7,1,617,133,0,0,12,22,6,11,16,26,14,21,1,2,0,1,3,0,221,23,0,0,7,11,0,3,11,16,13,19,1,1,0,0,3,0,211,63,0,0,7,11,5,11,17,22,15,21,2,4,1,1,1,1,185,47,22,39,2,11,4,5,6,11,0,0,3,3,2,9,4,13,8,11,5,8,16,24,2,4,9,18,1,3,3,4,3,6,0,0,2,2,0,4,1,2,8,11,4,7,4,7,1,2,7,11,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,7,11,0,0,6,10,1,6,1,1,3,4,0,0,1,1,2,5,3,8,0,0,1,1,5,6,1,2
"red","Decision - Unanimous",0,0,42,102,34,84,68,129,46,98,2,5,0,1,0,0,256,107,0,0,16,38,17,28,20,42,19,30,1,2,0,0,0,0,57,38,0,0,14,27,11,31,17,31,14,34,0,1,0,0,0,0,50,44,0,0,12,37,6,25,31,56,13,34,1,2,0,1,0,0,149,25,25,73,11,49,16,24,11,20,1,5,12,15,13,46,19,43,26,51,15,41,3,5,0,0,10,30,4,11,6,7,9,10,0,1,4,7,2,15,7,14,13,22,10,14,1,1,0,0,7,18,4,21,6,8,1,4,1,1,6,6,9,20,8,21,5,7,3,10,0,0,0,0,8,25,3,17,4,9,1,6,0,3,2,2,2,11,4,8,8,22,2,17,2,4,0,0
"red","Decision - Unanimous",3,0,47,72,5,18,111,142,8,21,2,2,1,13,2,0,540,68,1,0,17,29,4,10,33,45,5,11,1,1,0,1,1,0,167,12,1,0,14,21,0,5,34,46,2,7,1,1,0,4,1,0,197,20,1,0,16,22,1,3,44,51,1,3,0,0,1,8,0,0,176,36,28,46,2,14,17,24,1,1,2,2,2,3,20,40,5,18,6,8,0,0,21,24,0,0,12,19,2,7,4,9,0,0,1,1,2,3,6,16,4,10,5,6,0,0,6,7,0,0,5,11,0,5,8,9,0,0,1,1,0,0,5,11,0,5,0,1,0,0,9,9,0,0,11,16,0,2,5,6,1,1,0,0,0,0,9,13,1,3,1,1,0,0,6,8,0,0
"red","Decision - Unanimous",0,0,38,74,30,53,51,89,95,118,2,4,1,5,0,0,188,220,0,0,12,27,13,16,16,31,36,39,1,1,1,3,0,0,89,86,0,0,13,23,10,19,15,27,21,30,1,2,0,1,0,0,65,32,0,0,13,24,7,18,20,31,38,49,0,1,0,1,0,0,34,102,17,49,8,25,12,14,2,5,9,11,20,23,12,37,19,39,22,31,10,13,4,6,1,1,4,17,1,1,2,3,1,2,6,7,11,13,2,13,4,7,8,11,8,8,2,3,1,1,8,18,4,11,3,3,1,2,2,2,5,6,7,14,8,17,4,6,2,2,2,3,0,0,5,14,3,13,7,8,0,1,1,2,4,4,3,10,7,15,10,14,0,3,0,0,0,0
"red","Decision - Unanimous",0,0,69,112,18,38,124,171,63,94,10,11,0,0,0,1,728,0,0,0,19,36,5,9,45,63,20,27,2,2,0,0,0,1,263,0,0,0,25,45,3,12,44,66,19,32,2,2,0,0,0,0,245,0,0,0,25,31,10,17,35,42,24,35,6,7,0,0,0,0,220,0,51,94,13,31,11,11,2,3,7,7,3,4,10,19,14,30,5,8,4,8,54,85,0,0,16,33,3,7,1,1,2,2,2,2,0,0,1,3,3,6,0,1,2,3,18,32,0,0,20,40,1,8,1,1,0,1,4,4,2,3,3,8,3,9,1,2,0,3,21,35,0,0,15,21,9,16,9,9,0,0,1,1,1,1,6,8,8,15,4,5,2,2,15,18,0,0
"red","Decision - Split",0,0,24,64,26,62,39,80,36,72,0,0,2,11,0,2,105,296,0,0,2,4,16,23,8,11,23,30,0,0,1,5,0,1,24,215,0,0,11,31,3,6,13,33,4,7,0,0,0,4,0,1,60,43,0,0,11,29,7,33,18,36,9,35,0,0,1,2,0,0,21,38,13,52,15,50,3,4,11,12,8,8,0,0,16,52,9,39,5,8,2,2,3,4,15,21,2,4,7,13,0,0,9,10,0,0,0,0,0,1,0,2,1,2,1,1,1,1,15,20,6,26,2,5,3,3,1,1,2,2,0,0,5,22,2,5,4,6,1,1,2,3,0,0,5,22,6,32,0,1,1,1,6,6,0,0,11,29,7,32,0,0,0,0,0,0,0,1
"red","Decision - Unanimous",0,0,38,58,16,65,103,125,43,93,2,4,0,0,0,5,598,13,0,0,5,11,6,31,17,23,17,42,1,1,0,0,0,1,173,0,0,0,27,37,1,7,60,71,4,10,0,1,0,0,0,1,251,0,0,0,6,10,9,27,26,31,22,41,1,2,0,0,0,3,174,13,33,53,11,56,3,3,3,4,2,2,2,5,5,15,14,62,4,5,2,3,29,38,0,0,5,11,2,26,0,0,2,2,0,0,2,3,1,4,6,31,0,0,0,0,4,7,0,0,22,32,1,5,3,3,0,0,2,2,0,2,3,7,1,6,4,4,0,1,20,26,0,0,6,10,8,25,0,0,1,2,0,0,0,0,1,4,7,25,0,1,2,2,5,5,0,0
"red","Decision - Unanimous",0,0,92,175,20,80,144,227,41,102,3,3,0,4,0,1,379,29,0,0,27,55,4,30,39,67,13,40,1,1,0,1,0,0,111,0,0,0,25,47,10,21,52,74,19,30,1,1,0,1,0,1,168,29,0,0,40,73,6,29,53,86,9,32,1,1,0,2,0,0,100,0,47,107,13,73,24,42,6,6,21,26,1,1,64,132,13,72,8,11,7,8,20,32,0,0,15,37,4,30,9,13,0,0,3,5,0,0,15,33,4,29,0,0,0,1,12,22,0,0,9,21,4,15,5,15,5,5,11,11,1,1,13,33,4,15,6,8,6,6,6,6,0,0,23,49,5,28,10,14,1,1,7,10,0,0,36,66,5,28,2,3,1,1,2,4,0,0
"red","Decision - Split",0,0,59,96,27,47,90,127,35,57,0,0,3,8,1,0,82,539,0,0,11,19,4,10,16,24,4,10,0,0,2,4,1,0,43,193,0,0,30,45,9,12,40,55,9,14,0,0,1,4,0,0,25,174,0,0,18,32,14,25,34,48,22,33,0,0,0,0,0,0,14,172,47,84,15,35,10,10,5,5,2,2,7,7,22,53,9,24,37,43,15,17,0,0,3,6,9,17,4,10,2,2,0,0,0,0,0,0,3,10,0,2,8,9,1,2,0,0,3,6,25,40,3,6,3,3,2,2,2,2,4,4,12,23,4,7,18,22,5,5,0,0,0,0,13,27,8,19,5,5,3,3,0,0,3,3,7,20,5,15,11,12,9,10,0,0,0,0
"red","Decision - Unanimous",0,0,56,104,23,55,132,201,63,97,1,5,2,4,0,3,522,154,0,0,20,37,7,10,55,85,23,27,0,0,1,2,0,1,259,16,0,0,26,49,7,21,48,76,18,32,0,2,1,2,0,0,174,29,0,0,10,18,9,24,29,40,22,38,1,3,0,0,0,2,89,109,32,75,15,43,15,19,6,9,9,10,2,3,23,42,9,35,14,20,8,9,19,42,6,11,15,32,6,8,4,4,0,1,1,1,1,1,3,6,1,4,2,2,2,2,15,29,4,4,11,31,4,16,8,10,2,3,7,8,1,2,10,19,1,13,12,17,6,7,4,13,0,1,6,12,5,19,3,5,4,5,1,1,0,0,10,17,7,18,0,1,0,0,0,0,2,6
"red","Decision - Unanimous",0,0,60,80,34,64,129,151,64,95,5,6,0,5,2,0,549,149,0,0,26,34,17,34,35,43,23,40,1,2,0,2,0,0,182,46,0,0,23,32,12,22,53,63,24,35,1,1,0,2,2,0,168,69,0,0,11,14,5,8,41,45,17,20,3,3,0,1,0,0,199,34,15,25,11,26,26,34,19,34,19,21,4,4,1,10,9,18,42,51,24,43,17,19,1,3,5,7,4,10,11,16,10,21,10,11,3,3,0,2,3,6,26,32,14,28,0,0,0,0,2,8,7,15,12,14,5,7,9,10,0,0,0,5,4,8,12,14,7,11,11,13,1,3,8,10,0,1,3,4,4,6,0,0,1,1,1,3,2,4,4,5,3,4,6,6,0,0
"red","Decision - Unanimous",0,0,32,86,31,55,71,131,82,107,2,2,3,5,1,2,520,134,0,0,5,15,6,12,25,39,16,22,0,0,1,1,0,1,230,24,0,0,15,28,16,23,22,35,39,46,1,1,1,2,1,1,173,74,0,0,12,43,9,20,24,57,27,39,1,1,1,2,0,0,117,36,14,61,20,41,13,20,3,4,5,5,8,10,6,21,13,33,9,20,14,17,17,45,4,5,5,15,4,9,0,0,0,0,0,0,2,3,0,4,3,9,0,0,1,1,5,11,2,2,4,14,13,19,7,10,2,2,4,4,1,2,1,5,5,8,5,9,9,12,9,14,2,3,5,32,3,13,6,10,1,2,1,1,5,5,5,12,5,16,4,11,4,4,3,20,0,0
"red","Decision - Split",1,0,13,45,35,72,33,66,49,88,0,1,5,7,2,0,113,424,1,0,8,24,9,26,13,30,12,29,0,0,0,0,0,0,88,33,0,0,1,6,14,25,10,15,21,34,0,1,2,4,0,0,25,219,0,0,4,15,12,21,10,21,16,25,0,0,3,3,2,0,0,172,12,41,23,55,1,4,8,13,0,0,4,4,8,35,11,39,1,3,8,10,4,7,16,23,7,21,3,16,1,3,2,6,0,0,4,4,4,16,6,21,1,2,3,5,3,6,0,0,1,5,12,23,0,1,2,2,0,0,0,0,0,4,3,8,0,1,1,1,1,1,10,16,4,15,8,16,0,0,4,5,0,0,0,0,4,15,2,10,0,0,4,4,0,0,6,7
"red","Decision - Split",1,0,45,86,35,70,134,180,57,94,1,1,7,13,0,1,189,537,1,0,22,34,14,29,49,64,23,40,0,0,2,3,0,1,74,186,0,0,7,15,10,17,34,42,22,29,1,1,1,3,0,0,71,174,0,0,16,37,11,24,51,74,12,25,0,0,4,7,0,0,44,177,24,64,27,61,12,12,6,7,9,10,2,2,13,34,16,43,22,28,14,20,10,24,5,7,14,26,13,28,5,5,1,1,3,3,0,0,5,12,6,17,12,14,7,10,5,8,1,2,3,10,7,14,2,2,3,3,2,3,0,0,3,7,4,10,2,2,2,2,2,6,4,5,7,28,7,19,5,5,2,3,4,4,2,2,5,15,6,16,8,12,5,8,3,10,0,0
"red","Decision - Unanimous",1,0,41,60,16,53,67,87,39,76,1,1,0,7,0,2,175,19,0,0,17,24,0,18,23,30,0,18,1,1,0,2,0,0,10,0,0,0,15,18,3,16,17,20,6,19,0,0,0,2,0,0,19,0,1,0,9,18,13,19,27,37,33,39,0,0,0,3,0,2,146,19,18,34,2,35,6,7,11,11,17,19,3,7,34,47,5,38,1,1,11,15,6,12,0,0,4,8,0,16,3,4,0,0,10,12,0,2,16,23,0,15,0,0,0,3,1,1,0,0,8,11,0,12,2,2,2,2,5,5,1,2,14,17,3,16,1,1,0,0,0,0,0,0,6,15,2,7,1,1,9,9,2,2,2,3,4,7,2,7,0,0,11,12,5,11,0,0
"red","Decision - Unanimous",0,1,20,47,23,61,171,244,30,72,4,8,0,0,0,1,593,48,0,1,7,23,17,47,32,48,23,57,1,3,0,0,0,0,77,48,0,0,6,10,2,4,85,94,2,4,1,2,0,0,0,1,261,0,0,0,7,14,4,10,54,102,5,11,2,3,0,0,0,0,255,0,14,40,13,46,2,2,3,6,4,5,7,9,10,33,18,50,3,3,4,7,7,11,1,4,3,18,8,33,1,1,2,5,3,4,7,9,6,22,13,38,1,1,3,5,0,0,1,4,5,9,2,4,0,0,0,0,1,1,0,0,3,5,2,3,1,1,0,1,2,4,0,0,6,13,3,9,1,1,1,1,0,0,0,0,1,6,3,9,1,1,1,1,5,7,0,0
"red","Decision - Unanimous",0,0,84,164,12,53,84,164,12,53,0,0,1,3,0,0,0,41,0,0,30,58,2,19,30,58,2,19,0,0,0,0,0,0,0,39,0,0,29,50,3,20,29,50,3,20,0,0,1,3,0,0,0,2,0,0,25,56,7,14,25,56,7,14,0,0,0,0,0,0,0,0,31,106,7,45,16,18,4,6,37,40,1,2,69,139,8,48,15,25,4,4,0,0,0,1,14,38,0,16,9,11,2,3,7,9,0,0,21,44,1,18,9,14,1,1,0,0,0,0,9,30,2,17,4,4,1,2,16,16,0,1,25,44,0,16,4,6,3,3,0,0,0,1,8,38,5,12,3,3,1,1,14,15,1,1,23,51,7,14,2,5,0,0,0,0,0,0
"red","Decision - Split",0,0,40,102,48,176,69,132,53,181,3,9,0,1,3,0,323,11,0,0,7,16,4,16,34,43,6,18,2,3,0,0,2,0,238,0,0,0,19,48,18,79,19,48,20,81,0,2,0,1,1,0,0,11,0,0,14,38,26,81,16,41,27,82,1,4,0,0,0,0,85,0,29,91,24,146,2,2,9,13,9,9,15,17,34,95,46,173,3,3,2,3,3,4,0,0,5,14,2,13,1,1,0,1,1,1,2,2,4,12,4,15,0,0,0,1,3,4,0,0,13,42,13,69,1,1,1,4,5,5,4,6,17,46,18,79,2,2,0,0,0,0,0,0,11,35,9,64,0,0,8,8,3,3,9,9,13,37,24,79,1,1,2,2,0,0,0,0
"red","Decision - Unanimous",0,0,19,65,26,75,27,74,31,80,9,10,1,5,0,0,378,31,0,0,8,25,8,22,11,29,9,23,2,2,0,1,0,0,88,0,0,0,7,26,10,35,7,26,12,37,2,2,1,2,0,0,92,11,0,0,4,14,8,18,9,19,10,20,5,6,0,2,0,0,198,20,15,58,20,69,4,7,3,3,0,0,3,3,12,54,18,63,4,6,8,12,3,5,0,0,7,24,5,19,1,1,1,1,0,0,2,2,5,20,8,21,2,3,0,1,1,2,0,0,5,22,9,34,2,4,1,1,0,0,0,0,5,23,7,31,2,3,3,4,0,0,0,0,3,12,6,16,1,2,1,1,0,0,1,1,2,11,3,11,0,0,5,7,2,3,0,0
"red","Decision - Unanimous",0,0,80,164,20,84,124,210,42,111,3,4,2,5,0,0,492,93,0,0,30,63,10,39,36,69,18,49,1,1,1,2,0,0,120,38,0,0,18,44,9,37,25,52,17,46,2,3,1,1,0,0,106,55,0,0,32,57,1,8,63,89,7,16,0,0,0,2,0,0,266,0,60,139,17,81,6,8,2,2,14,17,1,1,26,76,13,73,12,24,7,11,42,64,0,0,20,50,7,36,1,2,2,2,9,11,1,1,12,37,6,33,7,12,4,6,11,14,0,0,13,37,9,37,4,5,0,0,1,2,0,0,9,25,6,32,5,12,3,5,4,7,0,0,27,52,1,8,1,1,0,0,4,4,0,0,5,14,1,8,0,0,0,0,27,43,0,0
