"winner","kd_rnd_1","sig_str_rnd_1","sig_str_attempt_rnd_1","tot_str_rnd_1","tot_str_attempt_rnd_1","td_rnd_1","td_attempt_rnd_1","sub_attempt_rnd_1","ctrl_time_rnd_1","kd_rnd_2","sig_str_rnd_2","sig_str_attempt_rnd_2","tot_str_rnd_2","tot_str_attempt_rnd_2","td_rnd_2","td_attempt_rnd_2","sub_attempt_rnd_2","ctrl_time_rnd_2","kd_rnd_3","sig_str_rnd_3","sig_str_attempt_rnd_3","tot_str_rnd_3","tot_str_attempt_rnd_3","td_rnd_3","td_attempt_rnd_3","sub_attempt_rnd_3","ctrl_time_rnd_3","sig_str_head_rnd_1","sig_str_head_attempt_rnd_1","sig_str_body_rnd_1","sig_str_body_attempt_rnd_1","sig_str_leg_rnd_1","sig_str_leg_attempt_rnd_1","sig_str_dist_rnd_1","sig_str_dist_attempt_rnd_1","sig_str_clinch_rnd_1","sig_str_clinch_attempt_rnd_1","sig_str_gnd_rnd_1","sig_str_gnd_attempt_rnd_1","sig_str_head_rnd_2","sig_str_head_attempt_rnd_2","sig_str_body_rnd_2","sig_str_body_attempt_rnd_2","sig_str_leg_rnd_2","sig_str_leg_attempt_rnd_2","sig_str_dist_rnd_2","sig_str_dist_attempt_rnd_2","sig_str_clinch_rnd_2","sig_str_clinch_attempt_rnd_2","sig_str_gnd_rnd_2","sig_str_gnd_attempt_rnd_2","sig_str_head_rnd_3","sig_str_head_attempt_rnd_3","sig_str_body_rnd_3","sig_str_body_attempt_rnd_3","sig_str_leg_rnd_3","sig_str_leg_attempt_rnd_3","sig_str_dist_rnd_3","sig_str_dist_attempt_rnd_3","sig_str_clinch_rnd_3","sig_str_clinch_attempt_rnd_3","sig_str_gnd_rnd_3","sig_str_gnd_attempt_rnd_3"
"red",0,9,29,29,50,-1,-4,0,-80,0,-9,-19,24,12,-1,-4,0,-283,0,5,28,41,65,-2,-7,-2,-3,5,28,1,0,3,1,7,20,2,10,0,-1,-11,-21,1,1,1,1,3,5,0,1,-12,-25,2,20,2,7,1,1,5,26,0,1,0,1
"red",0,9,7,6,3,0,0,0,37,0,3,-1,8,7,0,0,0,128,0,3,-9,-1,-14,1,1,0,180,4,7,7,6,-2,-6,4,2,5,5,0,0,3,-1,2,3,-2,-3,3,-1,0,0,0,0,-3,-14,6,5,0,0,-3,-10,6,1,0,0
"blue",0,-11,-16,-24,-34,0,-6,0,-226,0,-11,-8,-39,-36,1,0,-2,-150,0,-8,-9,-23,-24,-2,-5,0,-225,-1,-4,1,0,-11,-12,2,2,-13,-18,0,0,-5,-2,-1,0,-5,-6,0,3,-9,-9,-2,-2,-2,0,-2,-2,-4,-7,-1,0,-6,-8,-1,-1
"red",0,55,52,57,55,1,1,0,13,0,26,30,25,29,1,0,0,35,0,20,15,19,14,0,1,0,-7,34,29,12,14,9,9,30,15,25,37,0,0,12,16,7,6,7,8,18,19,8,11,0,0,7,3,6,5,7,7,17,14,3,1,0,0
"red",0,10,9,4,2,1,1,-1,-2,0,24,23,23,22,0,1,2,-69,0,-4,1,-5,4,0,3,1,-86,7,7,2,1,1,1,6,0,0,0,4,9,16,17,2,-2,6,8,22,22,2,1,0,0,-1,2,1,2,-4,-3,-5,0,0,0,1,1
"red",0,2,-2,38,34,-1,-1,0,166,0,-3,-6,1,-1,2,2,-2,229,0,-5,-12,-30,-38,2,3,-2,20,4,2,-1,-2,-1,-2,-1,-5,0,-1,3,4,0,-3,-3,-3,0,0,-2,-5,0,0,-1,-1,-4,-11,-1,-1,0,0,-1,-8,-2,-2,-2,-2
"red",0,12,34,27,50,-1,-3,1,-67,0,4,8,23,29,1,0,2,-4,0,2,6,17,20,-2,-4,0,-115,16,40,4,4,-8,-10,10,30,2,2,0,2,1,6,3,3,0,-1,0,5,1,1,3,2,6,12,-2,-3,-2,-3,3,7,1,1,-2,-2
"red",0,1,9,2,11,-2,-3,0,20,0,13,19,13,19,0,-1,0,1,0,21,26,43,49,0,-5,0,49,-1,4,0,0,2,5,2,10,1,2,-2,-3,-2,4,1,1,14,14,13,19,0,0,0,0,8,12,8,8,5,6,7,11,11,10,3,5
"blue",0,-7,-15,-45,-56,-2,-3,1,-211,0,-12,-16,-17,-21,-1,2,-1,37,0,-16,-54,-16,-54,0,-1,0,1,-3,-11,-4,-4,0,0,-2,-9,0,0,-5,-6,-10,-14,-2,-2,0,0,-11,-14,-1,-1,0,-1,-23,-64,4,7,3,3,-16,-54,0,0,0,0
"blue",0,3,15,-4,7,0,1,0,-62,0,-19,-23,-49,-56,1,3,1,-128,-1,-27,-27,-34,-35,-1,1,0,-75,-2,9,3,3,2,3,2,23,2,-3,-1,-5,-8,-12,-11,-11,0,0,0,0,0,0,-19,-23,-21,-24,4,6,-10,-9,-13,-8,-3,-3,-11,-16
"blue",-1,-36,-51,-45,-68,0,2,0,-6,0,-14,-23,-14,-23,0,0,0,0,0,-18,-28,-23,-33,-1,-1,0,18,-33,-46,-3,-5,0,0,-16,-22,-1,-1,-19,-28,-7,-15,-6,-7,-1,-1,-14,-23,0,0,0,0,-16,-21,-1,-6,-1,-1,-17,-26,-1,-1,0,-1
"red",-1,-4,-2,7,10,1,3,0,-5,0,3,-1,30,26,0,3,1,73,0,12,10,41,41,1,1,0,86,-1,2,0,1,-3,-5,-4,-2,0,2,0,-2,5,2,-1,-2,-1,-1,-1,-5,-1,0,5,4,10,12,0,0,2,-2,6,0,-1,1,7,9
"red",0,-15,-23,-16,-25,0,1,0,-32,0,24,18,49,46,1,-4,0,146,0,3,8,2,7,2,3,-1,95,-8,-14,-3,-4,-4,-5,-9,-16,-6,-7,0,0,4,-2,8,8,12,12,2,-5,1,1,21,22,4,9,-1,-1,0,0,5,7,-4,-4,2,5
"blue",0,-5,-5,-4,-3,1,1,0,25,0,-13,-7,-14,-8,0,4,0,4,0,-22,-27,-22,-27,0,1,0,-13,8,10,0,-1,-13,-14,-6,-8,0,0,1,3,1,7,-2,-1,-12,-13,-13,-6,0,0,0,-1,-3,-5,-4,-3,-15,-19,-20,-24,-1,-1,-1,-2
"blue",0,1,-27,-6,-33,2,7,0,69,0,-12,-18,-18,-27,0,7,0,21,0,-38,-42,-60,-68,0,3,0,-195,0,-27,0,0,1,0,1,-28,0,1,0,0,-3,-9,-8,-8,-1,-1,-4,-10,-4,-4,-4,-4,-4,-8,-33,-33,-1,-1,-3,-7,-1,-1,-34,-34
"red",0,17,11,13,6,1,1,0,3,0,8,-12,10,-10,1,1,0,25,0,-5,-14,-41,-50,3,7,0,201,19,15,-6,-9,4,5,14,6,3,5,0,0,12,-5,3,2,-7,-9,9,-11,-1,-1,0,0,1,-8,-7,-7,1,1,3,-6,-3,-3,-5,-5
"red",0,15,62,16,63,1,2,0,5,0,12,67,11,66,0,1,0,0,0,-14,18,-25,2,-1,-1,0,-88,17,63,-1,0,-1,-1,15,61,0,0,0,1,13,62,0,6,-1,-1,12,67,0,0,0,0,-11,20,-3,-2,0,0,-13,19,0,0,-1,-1
"red",0,0,10,14,24,2,2,0,227,0,1,4,2,5,2,4,-1,173,0,4,0,5,3,1,2,0,176,1,11,0,0,-1,-1,-2,0,0,-1,2,11,-5,-1,0,-1,6,6,-2,-4,3,4,0,4,0,-3,2,1,2,2,1,-3,1,1,2,2
"blue",0,-11,-34,-1,-24,-2,-3,1,-54,0,-16,-13,-6,-4,-2,-6,1,-32,0,10,0,19,8,1,-3,0,23,-4,-26,4,7,-11,-15,-1,-20,-7,-10,-3,-4,-7,-6,-2,3,-7,-10,-12,-12,-4,-2,0,1,13,5,6,9,-9,-14,10,2,-1,-3,1,1
"blue",0,1,-16,-1,-19,0,0,0,49,0,-3,-50,-6,-53,0,0,0,2,0,-17,-47,-28,-58,0,2,0,18,3,-10,-3,-7,1,1,1,-16,0,0,0,0,-2,-42,-3,-8,2,0,-2,-49,-1,-1,0,0,-12,-35,-4,-9,-1,-3,-15,-44,-2,-3,0,0
"blue",0,-12,-8,-14,-8,0,-2,0,-72,0,-3,11,-2,12,-2,-2,-1,-158,0,-8,-3,-23,-18,-4,-4,-1,-238,-13,-14,4,7,-3,-1,-11,-7,-1,-1,0,0,-8,3,1,3,4,5,0,13,0,1,-3,-3,-9,-3,1,0,0,0,-2,5,0,-1,-6,-7
"blue",0,-9,2,-16,-6,-2,-2,0,-122,0,-7,1,-9,-3,-1,-2,0,-249,0,2,19,-13,1,-2,-4,0,-190,-4,7,-5,-6,0,1,-3,10,-6,-7,0,-1,-4,4,-2,-2,-1,-1,-3,8,-1,-1,-3,-6,4,20,0,1,-2,-2,4,23,-1,-1,-1,-3
"red",0,-2,-3,-8,-10,-4,-7,2,-155,0,6,15,30,37,0,-6,0,-44,0,11,6,7,-1,-2,-6,0,16,-3,-4,4,4,-3,-3,-5,-6,-1,-1,4,4,1,10,7,7,-2,-2,-3,6,6,6,3,3,10,7,1,0,0,-1,5,2,3,1,3,3
"red",0,2,9,2,9,0,-5,0,0,0,9,12,11,14,0,-6,0,29,0,12,22,14,25,0,-6,0,-42,4,14,6,5,-8,-10,-2,1,4,8,0,0,4,8,6,8,-1,-4,2,1,7,11,0,0,5,13,8,10,-1,-1,4,15,8,7,0,0
"red",0,10,6,5,0,1,2,0,-91,0,3,-4,9,4,2,1,0,92,0,12,12,22,22,3,4,0,203,5,1,7,7,-2,-2,1,-3,9,9,0,0,0,-7,3,3,0,0,3,2,-1,-7,1,1,10,10,3,3,-1,-1,1,1,2,2,9,9
"blue",0,-21,-25,-25,-29,-1,-3,0,-180,0,-6,-9,-4,-6,-2,-4,0,-153,0,6,-24,4,-27,0,-4,0,-66,-3,-3,-6,-9,-12,-13,-4,-6,-17,-19,0,0,-2,-7,0,0,-4,-2,1,-2,-6,-6,-1,-1,9,-17,-4,-7,1,0,4,-25,2,1,0,0
"blue",0,-1,0,-1,-3,-1,0,0,54,0,0,-1,28,23,-2,-2,1,-236,0,-2,-3,5,3,-2,-2,2,-65,2,3,0,0,-3,-3,-4,-4,2,2,1,2,0,0,1,0,-1,-1,-2,-3,2,2,0,0,-1,-2,0,0,-1,-1,-2,-3,0,0,0,0
"blue",0,4,13,-1,4,-2,-3,0,-146,0,0,6,-13,-11,-3,-3,0,-175,0,-1,4,-8,-9,-1,-5,0,-171,-1,5,5,5,0,3,0,9,4,4,0,0,-2,4,0,-2,2,4,1,7,0,0,-1,-1,0,5,-1,-1,0,0,0,5,0,0,-1,-1
"red",0,-3,0,-1,1,0,-2,0,36,0,-4,-2,-5,-3,1,0,0,41,0,-5,-16,-12,-24,-1,0,0,-46,6,8,-3,-2,-6,-6,-4,-1,-1,-1,2,2,1,4,-5,-5,0,-1,-4,-2,0,0,0,0,0,-10,-5,-5,0,-1,-5,-13,0,-2,0,-1
"blue",0,-3,-5,-23,-26,-2,-2,0,-238,0,-3,-9,-10,-16,-2,-3,0,-164,0,-11,-9,-15,-13,-2,-1,0,-99,-3,-5,1,1,-1,-1,-4,-6,1,2,0,-1,-1,-5,0,-1,-2,-3,0,-7,-1,-1,-2,-1,-6,-3,-4,-4,-1,-2,-11,-10,0,1,0,0
"blue",0,-9,-26,-15,-33,1,4,0,27,0,-23,-40,-37,-55,0,3,2,-98,0,-13,-26,-26,-40,0,0,0,6,-5,-22,-1,0,-3,-4,-3,-22,-3,-2,-3,-2,-10,-24,-9,-12,-4,-4,-3,-9,-17,-22,-3,-9,-5,-16,-6,-8,-2,-2,-3,-7,-6,-13,-4,-6
"blue",0,-7,-16,-6,-14,-1,1,0,10,0,0,5,18,24,-2,-4,0,-3,0,-9,-26,0,-19,-4,0,0,-173,-1,-10,1,0,-7,-6,-11,-18,4,2,0,0,1,4,-2,-3,1,4,-3,0,4,7,-1,-2,-12,-27,1,-2,2,3,0,-5,4,-1,-13,-20
"blue",0,-13,-8,-10,-5,-2,-2,0,-143,0,-5,9,2,20,0,-1,1,129,0,-5,16,-12,11,-1,2,-1,-26,-8,-5,-5,-5,0,2,-2,5,-11,-13,0,0,-3,8,1,2,-3,-1,-4,10,-1,-1,0,0,-2,17,-1,0,-2,-1,-2,21,-2,-3,-1,-2
"red",0,7,7,14,14,0,5,0,40,0,19,22,36,48,2,3,0,119,0,8,18,6,13,2,3,0,210,-3,-8,5,8,5,7,2,1,5,6,0,0,11,11,6,8,2,3,5,6,0,0,14,16,3,12,5,6,0,0,2,4,0,0,6,14
"red",1,9,13,33,40,1,1,-1,239,0,2,2,41,46,2,3,-1,249,0,7,8,23,28,1,0,1,277,9,14,-1,-2,1,1,2,-1,0,-1,7,15,2,2,0,0,0,0,0,-5,-1,-1,3,8,5,6,0,0,2,2,0,1,4,4,3,3
"red",0,-14,-16,-4,-1,-2,-4,3,-237,0,1,2,-11,-2,-1,1,1,-86,0,8,19,89,125,3,2,0,124,4,4,-9,-11,-9,-9,1,0,-7,-7,-8,-9,2,5,-2,-2,1,-1,2,2,3,4,-4,-4,7,18,3,3,-2,-2,1,5,-2,-2,9,16
"red",0,11,22,15,28,1,1,0,40,0,-5,-5,-18,-21,1,1,3,-59,0,0,-8,-5,-13,3,3,0,24,14,26,-4,-5,1,1,8,18,2,3,1,1,-4,-4,0,0,-1,-1,-2,-2,0,0,-3,-3,1,-6,-3,-4,2,2,-2,-11,2,0,0,3
"blue",0,-18,-25,-14,-28,-3,-8,0,-178,0,-18,-22,-32,-42,-4,-8,0,-265,0,-9,-13,-16,-25,-3,-8,0,-249,-7,-14,0,0,-11,-11,1,-3,-11,-11,-8,-11,-2,-6,-1,-1,-15,-15,0,-4,-13,-13,-5,-5,3,-1,1,1,-13,-13,-1,-1,-1,-1,-7,-11
"red",0,6,3,7,4,-1,3,0,-92,0,18,23,11,16,1,1,0,219,0,14,13,22,21,1,4,0,76,3,-3,3,6,0,0,5,2,2,2,-1,-1,14,19,4,5,0,-1,3,-8,0,0,15,31,11,8,4,6,-1,-1,9,-2,1,0,4,15
"blue",0,-5,-7,-14,-17,-1,2,1,-103,0,-14,-9,-14,-9,0,0,1,-25,0,-18,-24,-11,-19,0,1,0,-191,-5,-7,0,0,0,0,0,-3,-1,0,-4,-4,-11,-6,-1,-1,-2,-2,-9,-4,-1,0,-4,-5,-18,-25,1,1,-1,0,-7,-8,1,1,-12,-17
"red",0,-2,-17,-2,-17,0,0,0,0,0,-10,-10,-12,-12,0,0,0,-2,0,-14,-10,-16,-12,1,1,0,19,0,-12,-1,-3,-1,-2,-1,-16,-1,-1,0,0,-9,-3,0,-5,-1,-2,-6,0,0,-2,-4,-8,1,8,-5,-12,-10,-6,-15,-12,1,2,0,0
"blue",0,3,3,-8,-8,0,5,-1,55,0,17,14,8,3,1,6,0,138,0,-8,-6,-11,-12,-1,4,0,64,2,-1,0,1,1,3,3,3,0,0,0,0,3,-1,10,10,4,5,10,7,0,0,7,7,-4,-3,-6,-7,2,4,-1,0,-6,-5,-1,-1
"blue",0,8,13,17,20,0,-1,0,-82,0,7,16,35,44,1,1,0,136,0,-12,-12,-36,-42,-2,-1,0,-37,5,10,0,0,3,3,7,14,1,0,0,-1,1,10,5,5,1,1,-4,5,1,1,10,10,-5,-4,-8,-9,1,1,-9,-8,-1,-2,-2,-2
"red",0,1,5,8,14,0,5,0,30,0,1,10,2,11,2,5,0,85,0,1,13,10,24,3,6,0,97,-9,-13,7,11,3,7,-1,6,2,-1,0,0,-5,3,6,7,0,0,3,13,-1,-2,-1,-1,0,6,1,6,0,1,0,11,0,0,1,2
"blue",0,-4,-7,2,-1,-1,-4,0,-68,0,2,3,-6,-4,-1,-3,0,-170,0,-6,-6,-31,-34,-1,-1,0,-280,-4,-4,1,0,-1,-3,-1,-3,-1,-1,-2,-3,0,0,4,5,-2,-2,6,7,-2,-1,-2,-3,-5,-5,-1,-1,0,0,-1,1,0,0,-5,-7
"red",-1,-22,-27,-23,-28,0,5,0,15,0,-4,11,-5,10,0,7,0,44,0,0,18,0,18,1,3,0,17,-25,-31,2,3,1,1,-17,-21,-5,-6,0,0,-4,10,-1,0,1,1,-11,-8,7,19,0,0,-2,15,3,4,-1,-1,0,14,0,4,0,0
"blue",0,-4,-17,-6,-19,0,-3,0,-57,0,-7,-5,-34,-38,-2,-2,0,-183,0,-7,-12,-24,-35,-3,-3,0,-236,-5,-21,2,4,-1,0,-2,-13,-2,-4,0,0,-13,-12,6,7,0,0,-3,-1,3,4,-7,-8,-10,-16,3,4,0,0,0,2,2,1,-9,-15
"blue",-1,-27,-17,-34,-23,1,3,0,74,0,-49,-49,-59,-61,-1,2,0,-84,0,-42,-27,-44,-29,0,1,0,-2,-17,-8,-6,-5,-4,-4,-23,-13,-4,-5,0,1,-32,-32,-12,-12,-5,-5,-38,-37,-3,-4,-8,-8,-35,-24,1,7,-8,-10,-39,-23,-3,-3,0,-1
"blue",0,-16,-16,-22,-23,0,-4,3,-29,0,-8,-14,-12,-18,1,1,0,140,0,-19,-28,-27,-36,-4,-2,1,-201,-9,-10,-6,-6,-1,0,-11,-8,-4,-7,-1,-1,-7,-15,0,2,-1,-1,-6,-12,-1,-1,-1,-1,-5,-14,-8,-8,-6,-6,-3,-11,-4,-5,-12,-12
"red",0,-17,-34,-18,-35,0,0,0,0,0,2,-3,-2,-6,2,1,0,69,0,-9,-14,-8,-12,2,1,0,125,-24,-47,-2,-2,9,15,-14,-30,-3,-4,0,0,0,-8,0,0,2,5,-3,-9,0,0,5,6,1,-3,-6,-7,-4,-4,-2,-9,-9,-9,2,4
"blue",0,-1,-6,5,-1,1,-3,1,4,0,-9,-5,-41,-43,0,-2,0,-144,0,-25,-32,-147,-177,-3,-3,0,-286,3,-1,-5,-6,1,1,-1,0,-1,-5,1,-1,-3,2,-2,-4,-4,-3,-2,4,-3,-3,-4,-6,-20,-27,-1,-1,-4,-4,-1,0,-4,-4,-20,-28
"blue",-2,-15,-24,-20,-29,0,5,0,-11,0,-2,3,-2,3,0,3,0,0,0,-19,-1,-19,-1,0,5,0,0,-8,-16,-2,-2,-5,-6,-10,-17,-2,-4,-3,-3,1,1,1,5,-4,-3,0,4,-2,-1,0,0,-5,10,-5,-2,-9,-9,-19,-1,0,0,0,0
"red",0,-5,-10,-10,-16,1,2,-3,55,1,8,-2,13,0,1,3,1,112,0,5,7,14,16,2,3,-2,196,-1,-6,-5,-7,1,3,-5,-12,-2,-1,2,3,0,-7,4,1,4,4,2,-9,3,1,3,6,5,7,-1,-1,1,1,-1,0,2,1,4,6
"red",0,-4,12,-5,11,-1,0,0,-12,0,13,13,15,15,0,1,0,22,0,12,22,16,28,3,4,0,74,4,17,0,1,-8,-6,-3,13,0,0,-1,-1,7,1,3,9,3,3,11,12,2,1,0,0,6,12,3,5,3,5,9,13,2,3,1,6
"red",0,10,22,6,18,-2,-3,0,-88,0,7,20,4,17,-1,-3,0,-16,0,-4,1,-29,-26,-3,-2,0,-184,-1,8,2,3,9,11,8,20,2,2,0,0,-1,8,1,-2,7,14,8,23,-1,-3,0,0,-5,-2,-1,-1,2,4,1,8,-4,-5,-1,-2
"blue",0,-2,-15,-21,-44,-1,-1,0,-227,0,4,8,2,4,-2,-2,0,-139,0,10,16,12,14,-1,-4,0,-132,-3,-14,1,1,0,-2,1,-3,0,0,-3,-12,2,7,4,4,-2,-3,2,8,2,1,0,-1,7,13,3,3,0,0,9,14,1,2,0,0
"red",0,10,28,74,109,1,1,0,272,0,3,4,8,9,2,2,0,62,0,4,19,4,19,1,2,0,-2,9,27,1,1,0,0,-1,1,0,0,11,27,1,-3,-1,0,3,7,1,0,0,1,2,3,-3,7,2,6,5,6,3,18,0,0,1,1
"red",0,2,1,4,4,1,-1,-2,-191,0,6,4,6,7,1,0,0,32,0,-4,-5,-1,-1,1,1,0,50,1,0,0,0,1,1,0,-3,2,5,0,-1,6,4,2,4,-2,-4,5,-1,1,4,0,1,1,3,2,1,-7,-9,-7,-9,2,0,1,4
"red",0,18,16,18,16,0,0,0,-1,0,22,22,22,22,0,0,0,0,0,23,15,23,15,0,0,0,0,13,16,1,-2,4,2,18,16,0,0,0,0,19,24,1,-3,2,1,22,24,0,-2,0,0,20,15,3,1,0,-1,24,18,-1,-3,0,0
"red",0,14,21,12,17,1,3,-1,75,0,18,10,7,-1,2,3,0,101,0,6,0,-11,-18,1,3,-1,167,7,12,0,2,7,7,14,20,0,0,0,1,10,2,3,3,5,5,9,0,-1,-2,10,12,7,0,-1,-1,0,1,0,-12,-1,-1,7,13
"blue",0,-8,-13,-19,-24,-3,-4,0,-53,0,-6,-7,-8,-9,-3,-4,0,-33,0,-8,-17,-26,-35,-4,-5,0,-113,-2,-4,-5,-5,-1,-4,0,-5,-6,-6,-2,-2,2,4,-3,-4,-5,-7,-3,-5,-3,-3,0,1,-5,-14,-1,-1,-2,-2,-6,-13,-1,-3,-1,-1
"red",0,-12,-22,-23,-36,0,-2,0,-97,0,-3,-40,-17,-54,0,-2,0,-66,1,6,-25,-6,-42,0,-2,0,-46,-5,-15,-3,-3,-4,-4,1,-6,-13,-16,0,0,-9,-43,0,-1,6,4,3,-30,-6,-10,0,0,-7,-36,-2,-4,15,15,13,-12,-9,-15,2,2
"blue",0,-13,-30,-12,-32,0,0,0,-155,0,-20,-37,-15,-34,-1,-1,0,-245,0,-21,-45,-19,-40,0,1,-1,-257,-11,-27,6,7,-8,-10,-10,-19,5,6,-8,-17,-23,-40,5,5,-2,-2,-1,-4,2,2,-21,-35,-18,-41,0,-1,-3,-3,-4,-13,0,0,-17,-32
"red",0,6,10,15,24,2,4,1,205,0,3,-3,-4,-11,-1,1,1,-166,0,16,20,36,42,1,5,0,208,-3,-3,4,7,5,6,7,10,0,0,-1,0,-1,-10,3,6,1,1,7,1,-2,-2,-2,-2,15,19,1,1,0,0,1,1,0,0,15,19
"red",0,4,4,5,4,1,1,0,263,0,-2,-4,-9,-11,2,3,0,226,0,-10,-22,-25,-37,0,3,0,0,1,1,3,3,0,0,1,0,0,0,3,4,1,1,0,-1,-3,-4,0,-3,-1,-1,-1,0,-7,-18,-2,-3,-1,-1,3,-9,0,1,-13,-14
"red",0,15,15,47,56,1,2,0,270,0,0,0,15,17,1,3,0,228,0,1,0,27,30,1,3,0,239,0,0,2,2,13,13,-1,-1,0,0,16,16,3,5,-3,-3,0,-2,-1,-1,-2,-2,3,3,-2,-2,3,3,0,-1,-2,-3,0,0,3,3
"blue",0,-2,-1,0,2,0,0,0,0,0,10,2,12,6,0,-1,0,-1,0,-13,-16,-10,-12,0,-2,0,-32,5,4,-3,-1,-4,-4,-3,-2,1,1,0,0,1,-8,9,12,0,-2,10,-1,0,3,0,0,-17,-20,4,4,0,0,-16,-19,1,1,2,2
"blue",0,-3,9,1,15,-1,-1,1,-210,0,0,1,16,16,-2,-3,0,-196,0,20,29,30,41,1,-2,0,25,-1,9,1,3,-3,-3,0,14,1,1,-4,-6,2,3,2,2,-4,-4,1,9,0,0,-1,-8,12,21,6,6,2,2,2,6,17,22,1,1
"red",0,28,42,35,51,0,-2,-1,150,0,24,43,33,53,-1,-4,-1,204,0,9,20,3,14,-1,-3,0,-47,20,37,4,3,4,2,12,13,15,27,1,2,21,39,2,3,1,1,2,1,16,32,6,10,7,17,0,0,2,3,4,10,6,12,-1,-2
"blue",0,17,25,27,40,2,7,0,145,0,-12,-10,-8,-2,1,4,0,26,0,-2,-9,7,4,1,4,0,-6,9,15,-5,-5,13,15,-7,-2,7,9,17,18,-5,-4,-6,-5,-1,-1,-10,-4,-3,-8,1,2,-5,-8,-5,-8,8,7,-11,-17,5,5,4,3
"red",0,-9,-4,-10,-5,1,0,0,-22,0,-4,-6,-12,-18,0,-1,2,213,0,-2,2,2,6,-1,-1,0,-95,-4,0,-5,-6,0,2,-4,2,-4,-5,-1,-1,-4,-6,0,0,0,0,-2,-2,0,0,-2,-4,-3,0,-1,-1,2,3,-4,0,0,0,2,2
"red",0,17,29,21,35,1,0,0,20,0,6,19,18,39,1,1,0,140,1,13,13,12,12,0,-1,0,-36,12,29,0,-3,5,3,17,28,-1,0,1,1,3,16,-2,-3,5,6,4,13,0,0,2,6,6,5,1,1,6,7,15,15,-2,-3,0,1
"blue",0,-10,-22,-14,-28,-2,-2,-1,-260,0,1,3,13,5,-2,-2,2,-96,0,3,1,15,-1,-1,-1,0,-282,-10,-21,0,-1,0,0,2,-2,0,1,-12,-21,0,2,0,0,1,1,1,2,0,1,0,0,2,0,1,1,0,0,2,0,0,0,1,1
"blue",0,-1,2,-11,-13,-3,-2,0,-138,0,2,9,-10,-5,-1,1,0,-83,0,39,47,47,55,1,-1,0,175,-3,-1,2,2,0,1,1,4,-3,-4,1,2,1,9,0,-1,1,1,1,3,0,0,1,6,30,38,5,5,4,4,9,14,3,2,27,31
"blue",-1,-43,-28,-66,-56,-1,-1,-1,-150,0,-14,11,-18,8,0,0,1,14,0,-20,22,-23,19,0,0,0,-42,-24,-8,-12,-10,-7,-10,-18,3,-14,-17,-11,-14,-14,13,0,-2,0,0,-17,6,0,0,3,5,-17,28,-2,-5,-1,-1,-20,22,0,0,0,0
"blue",0,-16,-30,-26,-39,-2,-3,0,-267,0,-1,-6,-4,-14,-2,-2,0,-192,0,-25,-31,-43,-50,-2,-2,0,-228,-14,-28,-2,-2,0,0,-1,-1,0,3,-15,-32,-1,-6,-1,-1,1,1,-1,-1,0,0,0,-5,-24,-30,-1,-1,0,0,-3,-4,0,0,-22,-27
"blue",-1,-17,12,-20,5,0,1,0,-17,0,-18,3,-18,3,1,1,0,2,0,-20,20,-20,20,0,0,0,0,-12,14,-1,2,-4,-4,-14,16,-2,-1,-1,-3,-10,15,1,-1,-9,-11,-18,3,0,0,0,0,-11,30,-1,-1,-8,-9,-20,20,0,0,0,0
"red",-1,-17,-20,-18,-21,0,6,0,-32,0,11,14,24,28,1,3,0,279,0,8,11,13,18,2,3,0,265,-11,-13,-2,-3,-4,-4,-9,-10,-6,-5,-2,-5,11,14,0,0,0,0,-1,-3,-3,-3,15,20,8,11,0,0,0,0,-1,-1,1,-1,8,13
"red",0,5,6,17,22,1,1,1,168,0,6,3,37,39,1,2,0,195,0,10,16,53,65,1,1,0,272,-2,-2,8,9,-1,-1,-5,-6,3,3,7,9,3,-2,3,5,0,0,4,-6,4,11,-2,-2,2,7,7,8,1,1,1,2,0,0,9,14
"blue",0,-16,-21,-24,-29,-3,-4,-1,-212,0,-7,2,-18,-10,-2,-6,0,-216,0,-1,8,21,34,0,-3,0,-68,-9,-13,-6,-6,-1,-2,3,6,-1,-2,-18,-25,-4,4,-3,-3,0,1,1,10,2,3,-10,-11,1,11,-1,-2,-1,-1,-3,6,2,2,0,0
"blue",0,-18,-43,-21,-48,1,-1,0,4,0,-13,-24,-22,-33,-2,-1,1,-26,0,0,0,-10,-10,5,10,-1,228,-2,-21,-14,-19,-2,-3,-10,-31,-8,-12,0,0,0,-8,-7,-10,-6,-6,-4,-13,-8,-10,-1,-1,0,1,-2,-3,2,2,0,0,0,0,0,0
"blue",0,3,-40,3,-40,0,0,0,8,0,21,17,27,23,-1,-1,1,127,0,14,-32,16,-30,-1,-2,0,-30,5,-39,0,1,-2,-2,6,-37,-3,-3,0,0,22,18,-1,-1,0,0,15,7,2,2,4,8,13,-24,2,-5,-1,-3,14,-31,-2,-3,2,2
"red",1,9,22,32,51,0,0,0,288,1,5,12,4,11,0,0,0,94,0,9,0,9,0,0,0,0,0,10,23,0,0,-1,-1,1,3,0,0,8,19,10,17,0,1,-5,-6,3,5,1,2,1,5,9,2,0,1,0,-3,7,-2,2,2,0,0
"blue",0,-13,1,-7,6,0,-6,0,36,0,-13,3,-15,-1,0,-2,0,10,0,-10,-7,-12,-11,0,-3,0,-15,2,16,-13,-13,-2,-2,-7,5,-6,-4,0,0,-1,18,-6,-7,-6,-8,-9,6,-4,-3,0,0,-3,2,-6,-7,-1,-2,-13,-10,3,3,0,0
